"cus_no","cont_001","cont_002","cont_003","cont_004","cont_005","cont_006","cont_007","cont_008","cont_009","cont_010","cont_011","cont_012","cont_013","cont_014","cont_015","cont_016","cont_017","cont_018","cont_019","cont_020","cont_021","cont_022","cont_023","cont_024","cont_025","cont_026","cont_027","cont_028","cont_029","cont_030","cont_031","cont_032","cont_033","cont_034","cont_035","cont_036","cont_037","cont_038","cont_039","cont_040","cont_041","cont_042","cont_043","cont_044","cont_045","cont_046","cont_047","cont_048","cont_049","cont_050","cont_051","cont_052","cont_053","cont_054","cont_055","cont_056","cont_057","cont_058","cont_059","cont_060","cont_061","cont_062","cont_063","cont_064","cont_065","cont_066","cont_067","cont_068","cont_069","cont_070","cont_071","cont_072","cont_073","cont_074","cont_075","cont_076","cont_077","cont_078","cont_079","cont_080","cont_081","cont_082","cont_083","cont_084","cont_085","cont_086","cont_087","cont_088","cont_089","cont_090","cont_091","cont_092","cont_093","cont_094","cont_095","cont_096","cont_097","cont_098","cont_099","cont_100","nominal_001","nominal_002","nominal_003","nominal_004","nominal_005","nominal_006","nominal_007","nominal_008","nominal_009","nominal_010","nominal_011","nominal_012","nominal_013","nominal_014","nominal_015","nominal_016","nominal_017","nominal_018","nominal_019","nominal_020","nominal_021","nominal_022","nominal_023","nominal_024","nominal_025","nominal_026","nominal_027","nominal_028","nominal_029","nominal_030","nominal_031","nominal_032","nominal_033","nominal_034","nominal_035","nominal_036","nominal_037","nominal_038","nominal_039","nominal_040","nominal_041","nominal_042","nominal_043","nominal_044","nominal_045","nominal_046","nominal_047","nominal_048","nominal_049","nominal_050","nominal_051","nominal_052","nominal_053","nominal_054","nominal_055","nominal_056","nominal_057","nominal_058","nominal_059","nominal_060","nominal_061","nominal_062","nominal_063","nominal_064","nominal_065","nominal_066","nominal_067","nominal_068","nominal_069","nominal_070","nominal_071","nominal_072","nominal_073","nominal_074","nominal_075","nominal_076","nominal_077","nominal_078","nominal_079","nominal_080","nominal_081","nominal_082","nominal_083","nominal_084","nominal_085","nominal_086","nominal_087","nominal_088","nominal_089","nominal_090","nominal_091","nominal_092","nominal_093","nominal_094","nominal_095","nominal_096","nominal_097","target","nominal_098","nominal_099","nominal_100"
"cus_0600",36.08698816330084,143.34034858232494,315.28680336816666,500.7581934475557,249.8435681854826,106.48106988272744,5.939961141354313,182.00674438752665,460.544885710436,74.3356607195656,55.89768409668809,758.3917404416848,366.46322567370703,14.951455781172537,289.8305124676683,48.59783492259872,34.62623555017386,469.94379689717414,145.7082175620669,1.668755756991784,1.3968848352946348,248.55712567647413,383.8622193299419,0.2728776368639686,62.994676067108855,8.990284696329955,81.99653553864479,207.734536035745,260.9411945080135,193.98138929934737,442.98231493163763,582.7167184559664,152.9251028615105,312.6751928395073,523.974261441186,292.00112116309435,127.43822551940879,13.983830494641586,106.43001581127605,19.26541094230189,19.851810486224824,233.5228728649647,55.12847722040953,216.7329264368932,551.5727986284941,17.75879872253765,6.123596042711311,258.5800120532051,53.949847217505706,1.1262661581574263,20.67759276933907,149.18645438728907,137.0403577922848,88.90528653579543,44.54951635945456,82.86650592983838,769.8544197817417,644.4777656524036,42.1067340551228,64.84942569279636,736.3841750533348,500.865019722545,59.017494359637645,311.2132466802466,445.84171192602207,155.92203129939168,112.3656955092093,34.10469503958141,449.91234711605904,184.86005075092467,412.24943156040734,58.722948011690235,26.962738059851596,238.83375350701388,239.0433885012613,45.43916669284756,396.4343877468875,331.5973693527889,53.372415574963185,14.54805449906738,15.269834320873757,300.882924655286,9.300649565079002,42.45640314546487,604.8155598632676,350.8132795233663,475.99354215786025,779.775242978711,450.39164702093314,85.68771882772384,178.9364337396085,158.52283647409155,759.5551976433477,540.6926376678911,78.59572583858497,266.1226504555835,444.6698258493331,274.00701878340635,409.68030115649015,218.94652596960373,"g","a","f","n","a","e","d","r","j","z","h","l","s","d","t","f","a","b","j","p","n","f","a","e","i","h","a","b","d","j","g","a","c","c","f","d","b","f","i","h","a","f","b","c","b","f","a","b","a","d","d","c","j","j","b","m","n","c","t","b","a","m","e","b","d","j","f","h","r","b","b","a","f","c","c","b","j","h","q","b","d","l","e","c","f","f","b","d","a","d","j","w","a","b","d","n","a",1,"a","b","a"
"cus_0618",244.4829633139809,294.06349875264044,296.50420710979705,887.3405847505486,330.9714177886847,503.2341967255171,35.26986883742132,77.66039946486742,427.04288512239935,43.7758401584281,762.7503013817353,737.4082660581773,438.8406708209689,10.603440571194994,448.2210720916939,336.96899356786116,4.139672940831567,94.47639444932784,70.90820673701441,131.61099540411237,3.885133133832678,353.96177707487584,546.7438702604115,50.360206306389586,263.1528656142024,344.2417326360625,224.40951498039706,192.71954369501006,78.6359549136691,10.365336869654712,265.13749434858363,605.7542186491129,12.33783560970507,129.62411239145584,212.8249557034723,383.45057296740333,261.8661829396824,10.60540998344774,99.32594576050687,138.25247570278196,36.592938156691766,872.672996962529,611.6615571166217,357.0336967651593,219.65079131500366,4.85239116619518,92.07704246395834,472.10667129986393,600.0766782780935,82.15092832043254,324.26461690171425,136.00026867300966,159.35629045603335,107.07953022358923,57.96990140724738,131.22052374970744,125.66743680436466,524.5652555720312,170.48755851025624,36.462884554168824,752.588793904863,252.55668491796635,470.39418607413853,425.3302576382817,251.31977709365032,116.62535850435731,278.7728332860136,10.17594441324068,464.34459517472555,240.03424493388286,104.60236515160581,41.54222017499428,15.112205610460032,24.88200862678525,59.40053763619891,94.85108454104146,291.71672567226625,599.4172501780209,565.6135200292512,129.47852287729356,247.39406091292457,116.20369498049928,208.50236081924433,138.25153082553868,391.09855546933426,545.3413736905708,199.36314536701428,821.9797598104751,421.09637117873933,261.98117789055476,568.7851839503766,83.05476633484815,490.9765800167692,844.9691440189546,92.20083065974089,95.47039964441454,342.6826765052451,349.72422640838977,84.98390724774194,276.2712549270816,"b","b","f","k","a","g","b","a","h","z","c","c","x","b","i","k","h","b","p","r","f","b","a","a","c","c","i","d","c","t","e","d","b","g","o","c","a","b","c","i","a","k","b","c","i","e","a","d","d","a","f","f","c","h","f","k","n","e","n","o","b","c","j","g","d","f","a","j","e","a","f","g","f","l","r","c","a","l","l","b","e","b","e","j","e","i","c","h","b","h","c","m","b","d","k","p","a",1,"b","b","a"
"cus_0664",209.47125710288313,142.85548393983433,528.0643930934509,113.68649049143004,181.9534436347841,489.62349152121305,35.44999160777522,472.58096700462414,365.45094007351094,40.57521239542326,217.60768694675804,333.58559887157696,36.47490488054963,11.898679124444138,283.6002380285476,143.375997425428,32.24239695178753,326.90117826261064,184.6804175518923,176.94534549409056,3.5684062311081104,371.2980378169074,686.2348544757771,2.6685193650333843,1.7396060138608598,240.02289761029266,329.5968960314804,255.26217310209398,4.5440134332541575,84.73413445346937,715.4526275325228,506.758958266554,1.0358845641940064,146.96367371407965,277.2564133872913,91.7374986371007,157.77080225714752,21.892143251281574,96.40897853167732,81.04549246956594,15.319150578243043,38.32613883537971,329.2155201763142,28.27349173924738,174.97593681748594,70.14509241896032,239.60317284926046,246.0293752106642,698.2420577041096,21.625455386364525,187.43311306882737,234.06029526163314,280.08195064550176,111.03985572178698,77.14372153810898,400.55046023790004,246.7772347037308,254.81014387519377,188.37867360664654,29.82185822822632,546.5065391299785,531.5280033463383,297.22040549431904,367.3874235971035,302.045377063303,30.02910551384907,35.70784722771211,44.57173590611676,392.0686122962326,78.72633289095573,547.8185319692569,15.711349854668631,59.848903280584715,545.9538460171974,89.6247911837148,16.03275175638469,27.27831574936534,427.23594561975597,740.2753601188315,163.4150330556812,338.16105819284536,576.626482765337,264.08244941437675,173.75334166480883,189.29468009646132,466.7089350316327,678.2772197337915,286.7322013449689,333.4295378871722,131.85891278471243,453.1182847472352,211.9003387865892,347.5338288421169,980.0599041046019,51.72975869071792,490.577230008707,147.43644741430413,157.81183810239486,95.39811781047176,184.31252877671088,"n","a","w","h","a","c","i","g","e","d","l","f","r","d","i","i","e","a","k","r","m","d","a","b","d","e","i","c","h","h","e","b","c","d","p","v","a","a","o","i","c","r","c","e","m","b","a","l","d","b","e","b","a","i","d","k","k","h","p","l","c","e","b","f","c","f","i","h","p","a","f","a","c","b","d","b","d","z","o","d","a","k","f","a","m","b","c","j","b","d","d","e","g","e","h","b","a",1,"b","a","a"
"cus_0728",702.221036372283,123.1145436652882,568.2723402227358,126.0339091197526,160.68107906349235,383.8591806133027,49.15685620079703,389.96337467120367,22.840938514219044,30.916723475565878,629.8418340285834,323.78293557470147,289.88426392374186,10.026298397616733,332.4420350790771,334.7137901024139,32.873029024593386,283.9942504969118,15.823815415879535,241.84990331604013,0.6915836183186422,216.7304391659809,53.511450276325505,13.221550380922539,323.2084678513123,370.91732461139145,196.35744232922863,29.509678185662132,64.23922603288585,192.45113953962166,259.8751713730273,747.5806225377587,57.72289082672929,72.1918858102602,172.56129332430314,52.275750246539076,243.41541205024257,173.0513567740597,297.74768073199334,25.05537669442538,14.616314888615399,250.61109533009747,266.3495650459071,455.1082291658931,110.73546110721598,111.60031088825531,295.99925754166674,462.78448736892676,498.8380610315429,60.55827825189404,233.94719089906437,162.09685245656902,137.39359539013648,58.225520652749665,4.10074962574818,202.687439766564,275.95309655559015,471.7292320366668,279.5768350944495,124.99425601479331,165.75109911852977,143.82808901413986,738.3404908045302,948.7944090323788,650.110077379707,156.09799506975827,122.79233541217782,41.7885850550573,139.70509297830893,185.38909319208668,141.94471286259446,44.57616258893413,73.95932986515011,21.02484748718968,253.13237212902348,70.46686501746831,253.2518785776364,484.00190032562466,682.995827359016,58.957360464471094,294.5007039235537,278.2732231939102,181.9577386260714,51.5092087902228,766.0378792715233,129.30432216293948,759.3882323682094,656.9185647550307,381.3588931088145,343.68161664076655,191.05045815640983,91.76804766716921,616.8906476975701,818.6868271193824,144.98826946324644,779.3057962682151,578.5740805673581,409.0421256836078,397.20463828369276,251.16627731333546,"q","b","r","m","a","d","e","h","b","n","d","f","q","b","a","y","e","a","j","b","m","a","a","e","n","a","k","b","e","f","e","a","c","a","q","b","b","d","l","c","c","f","a","e","g","j","a","k","d","a","b","n","j","e","h","d","c","d","q","u","b","m","l","f","b","k","k","l","q","b","h","x","d","h","h","c","k","x","o","b","d","t","a","j","j","b","a","f","c","c","h","t","d","a","e","s","a",1,"b","a","b"
"cus_0733",587.3691458747447,468.4883650562071,203.65658807464033,807.6724571261068,135.78612423459384,568.4750492638545,51.56409055972569,365.66075920823977,268.96310084252354,70.01694481563281,265.25218165836156,720.1364225237252,547.0638729597291,11.49255064587249,294.4377475350319,118.740768255536,22.00258335193108,301.2875275934868,49.02864275009809,96.2802478548716,6.518723243463948,408.65539184053046,108.80805234800664,29.88574757703875,42.02242287452162,597.8595480920901,260.9151659843747,267.5732433689497,304.6984528737783,55.400153044831534,298.67822944481435,106.56037210971982,349.4230801413249,30.247885853164213,718.8124874280747,389.00817183634103,383.80708061098,83.83056901908672,360.8880254700797,29.670846049902906,59.73552263637106,74.86022758211796,530.5551459868927,374.8573149167196,169.4735597550085,134.73486040175212,47.09419505734423,448.0845137135142,395.9705381793925,42.70374738122864,351.0911593740827,316.35108908120003,129.00254912038406,84.1023186498805,48.909526712079185,218.58149626093152,477.2439124163032,557.9613659266249,33.28718406653796,112.01110938601575,421.2868084474583,343.72074152717164,337.9417638481416,31.70030117310302,97.77255845120672,179.7984529112499,1.6715502663311526,17.846947001640842,428.20504198981587,300.1106563156766,158.81018916199508,36.474784689071036,139.47457792760025,537.2986723115055,301.8601411600499,31.091955020585328,326.4543376083707,52.13620164101746,246.25501705415522,34.152636684236114,306.5307103168397,838.3756396373952,64.4834674335676,113.72825797205226,34.90532155052301,355.91950968461776,97.41245361482007,428.18033680111097,744.8041867394153,66.53161662908947,168.44773009930572,6.078338529598303,53.01500768866106,199.82482510820984,65.16304957745321,18.84249994410539,443.63395703539766,317.8104492294072,272.9804302923428,53.49978209603955,"h","b","b","e","a","s","g","o","d","u","b","j","b","b","a","v","g","a","n","k","h","d","a","b","n","l","c","e","b","d","j","b","a","g","l","s","a","b","r","m","a","e","b","d","f","f","a","h","a","h","b","f","c","e","b","b","j","j","d","h","a","h","g","g","b","b","d","i","s","b","j","u","f","n","k","g","c","p","q","c","d","u","i","g","l","b","b","i","c","b","e","t","a","i","h","e","a",1,"a","a","a"
"cus_0739",387.75612426750286,140.06983771516488,554.6225554825509,739.7831173986136,349.87397242817934,170.22031556733086,19.073916686779278,224.48255136942376,67.202059758014,4.128191488851984,195.89231161611772,292.2446922211077,404.10738748107474,4.27671455400428,162.228161415457,247.38756542816003,28.865774106938737,472.38162256081716,45.313265334348785,264.4009629102601,4.447218445347796,498.9498467413105,105.57389058119357,54.35922692562675,109.25937649248996,410.8202243442075,3.046340891026102,331.36960800149285,423.8651339649052,246.56259280996713,577.1398374119069,77.06929014353194,51.34900822867988,64.04334710734796,88.62706702192155,446.79792464792234,283.23098718771985,103.40777924553855,270.9025163602496,100.48547361333556,40.29082223549548,228.89185524316346,335.93687073831853,76.98662743094044,149.67092500814653,136.37865507399138,269.4343529986168,396.8169038165226,513.7494215846527,67.23393743958734,503.7653372823597,161.04909182193546,25.782501961398896,59.98948225487803,84.27499032919364,307.80447010266244,0.8388066459510197,542.9221250437777,53.6494365784401,82.76453622388192,697.2967872092548,507.90438299247074,355.9466499361828,30.920428206325184,576.5886477980341,98.69085306900573,98.88838939347238,38.41493130032821,482.1584406720227,30.625576515916787,505.2750683955642,56.630592175398,163.8179256537114,859.4979287299259,301.81088043169734,81.45920575915599,137.92185675915945,339.58147021911884,246.13990683950138,96.81333071828331,335.81260183653256,431.98080687225786,18.17774943900741,160.26850401221236,328.64962356355085,486.775081956385,606.9906998840376,277.90932567558366,608.1295903971246,50.07792433384979,44.89270499774136,13.968944826281662,213.43672999548573,574.5216805951358,161.13336984511426,369.47648148849703,384.57111232732393,179.5625157875125,163.08966777008243,225.8186079158433,"r","a","t","c","a","a","c","q","k","t","k","a","t","b","q","w","f","b","m","w","a","f","a","b","e","k","g","d","e","g","b","c","b","b","m","d","b","a","e","n","b","b","a","e","d","k","a","g","c","c","b","i","e","e","e","o","i","h","r","t","a","l","g","g","c","x","c","b","b","a","g","h","c","l","i","b","a","c","o","b","a","d","d","a","i","d","a","a","c","b","k","q","h","b","d","e","a",1,"a","a","b"
"cus_0744",443.9021044516591,402.2977674493819,281.97190225711034,634.9819082432107,130.48140105673906,138.48194276541352,0.22771130537739337,323.8804017637407,399.72232599061033,35.95617477778094,728.2331837430623,796.1914355886578,549.8966313814919,8.23490766505281,663.5738268641031,33.054613116379734,28.523468991488237,41.56977625677702,209.8555957294963,159.07779911517852,3.0485782342552556,79.59781670290086,87.32502617633835,32.52183159370089,309.6501046103571,378.96404029677456,28.791386686783675,277.2366687512064,375.5290287068756,238.8950365612271,685.0607802696392,58.287612509278844,109.13623329304407,162.0989553983228,38.395336166608416,288.8992730399159,326.3168157177385,109.80246640309453,50.88066557701999,61.46453169372561,36.7775079750624,865.6542895890794,64.04645602427671,231.33961059078123,226.64474174187814,130.2200627539575,146.96762121865973,693.2784532123418,307.18960137250696,100.86700737677195,1.3184278404298615,352.55649005165594,21.489745567106848,95.25511890434035,108.36567614802713,47.057905165383715,202.5279434054605,688.9891597553471,100.2689319587308,53.13560188262951,550.8337663192142,556.7340923644756,26.523249625116595,850.999173607212,449.3216688797663,26.57510350661775,364.84168641185994,37.43813120018895,225.38084679883218,45.00017567223403,121.17503687576212,53.540210510470196,22.06038781507272,935.7126944393959,303.180352812512,31.800255159343465,188.05821097788208,16.280886074916996,506.5582467560512,75.70146119286782,183.38207851626288,577.2746286009454,206.55708351387065,33.977796738711454,396.03979875046997,266.3005998923801,173.96328612656023,685.3006874101364,743.3087051881397,146.8678961985358,39.141975320309776,154.272035226514,116.51646068952134,967.9681022564566,151.9010157274193,420.3584190324827,157.78276305789234,187.46598368918694,370.77496001652094,175.31472937205137,"c","a","x","a","a","j","b","m","a","h","e","p","p","a","t","a","i","a","l","w","b","e","a","b","n","j","o","b","a","u","g","c","a","f","d","s","b","a","c","g","c","d","b","e","m","o","a","b","b","b","a","q","f","h","e","c","f","f","u","w","b","a","c","f","d","p","j","i","q","b","a","m","f","c","e","g","g","s","q","c","b","m","l","i","l","a","a","h","h","i","d","r","e","b","f","n","a",1,"a","a","b"
"cus_0780",566.1333598377175,210.76968811417467,209.81402228652178,872.4675520751816,471.07340287114897,594.5106655093721,5.7839688038319865,116.27238822126607,104.60645990474174,43.483824730266484,534.4068991903382,979.8123115502896,108.27893516956328,17.487776033518532,446.2684105166989,233.3639859398595,20.970383335427368,275.60926172499467,206.69882712884285,80.41900513883533,4.203699357979638,415.2156344829006,248.76063098397574,42.56519758755252,69.23346866659006,240.65213601949475,224.04382963906335,162.6424030271284,131.5915988114889,165.7591486987719,712.5721022890637,800.9448209891829,167.7790581706993,330.298605703466,696.1436947401149,380.9528288238224,18.736346001068412,124.98429810513343,255.2496641704053,24.77735880947401,58.817048304726335,14.032502234704893,376.4270550855927,464.2452334000105,293.4760655740204,90.43835623596135,46.10653047511405,123.94477009335021,425.70378482243495,117.193448457014,75.28716765731504,229.85579821228876,77.69400312667575,21.699032111513016,2.424782676082996,34.764038552302495,440.2133480952491,519.6936924494212,243.64533322736756,100.86963939883395,797.9272775471075,219.9862059249039,303.3431214781473,300.4842562444948,373.7526692995316,34.09978256853809,85.32763386330085,41.105058468685655,411.8088975384288,136.2382885179208,590.7081672754315,43.14805139268588,90.1633258088243,507.0423718991785,343.12844573508806,29.361205519424825,57.04709293473808,691.4410552421791,750.7721242868197,160.2289831923437,181.6904249468139,243.83727457456754,279.811405602332,32.10835504073338,77.14534901844581,200.7798138493309,426.03991622283877,290.94806242778935,241.53513434130784,366.3813902755756,422.6560741363327,191.80664291144947,665.85597416645,681.3501635094376,39.61095351637409,397.82636928220944,331.6729692480094,596.0148761210557,429.6363489205114,140.5692724556914,"r","b","w","g","a","q","c","n","h","d","c","j","m","d","o","n","i","b","b","a","p","b","a","e","p","s","q","b","f","m","j","a","c","c","k","l","a","a","j","c","a","g","b","c","o","h","a","i","d","a","d","j","a","a","e","d","e","c","m","i","c","m","b","c","b","c","h","a","k","b","a","t","b","l","f","e","j","y","h","a","b","w","k","j","h","c","a","h","c","d","h","r","i","k","i","s","a",1,"b","b","b"
"cus_0788",353.951801002294,185.4707375608218,502.6928966082002,1.0896105413979984,188.59634882640458,832.5847913793216,34.49986677787873,57.854764714096184,112.52035524933568,5.841013191714561,433.24228744084,221.46734633788,174.51750951143964,21.928290359121632,73.99109727353124,184.53844417403283,13.818361102585694,239.9888881994867,53.91666576690623,185.5155654467312,5.571256240148022,151.53639348278935,103.14131045946534,4.36370185580736,26.654807886953503,491.2110629036654,262.00605183051,175.6495543457432,168.84046969341,124.45516780948785,257.41558049327284,491.6707091400581,394.9547611246733,157.3574475943678,473.317128352935,317.1008951886883,58.01687549814923,88.0852187638665,266.95678987338954,37.27736502309753,23.782990555434036,746.4812770247257,476.9569398384364,255.0120644972485,302.5135763591631,34.689255318446236,301.0073335656452,299.4690550241895,728.7857398234768,154.26489882128382,125.0259283871207,8.880027878408697,108.58778119786396,100.50186193804004,86.68538181694328,606.4417399590986,339.77368510610137,351.6403973121083,127.6449356551054,19.22508179139912,691.0884584861208,196.95685414184356,175.83812773114272,490.9621441534054,99.3976210338597,52.07577123248332,3.8873564913245957,13.273467343824043,189.8599648768235,270.0500023847688,235.09312340846245,30.94930787179033,48.097877601917446,400.9761183317413,363.7965477090267,40.2192747423749,22.769802344769168,486.35688976773497,93.57657717309178,72.06066771429873,148.58194668633854,255.62354657417205,120.11628767652961,136.79516853552343,809.1749205209891,485.90584373248566,297.6235689064926,492.94886179281656,255.1258152858209,133.21719718092922,293.9155294611274,57.39845850984235,612.4487283387923,190.7868786268378,44.68432697293634,514.3421997403246,244.8346244972121,526.1181475148949,423.72508002346916,92.25638280833594,"m","a","f","d","a","b","h","j","a","g","h","l","y","c","u","m","a","b","c","c","i","b","a","e","b","n","n","b","f","e","h","b","c","e","f","m","b","c","e","f","c","p","c","d","c","a","a","a","b","b","b","h","g","d","c","j","h","i","e","c","b","h","i","g","d","i","a","c","l","b","d","f","c","l","q","f","f","w","m","c","a","j","b","f","d","d","a","c","h","c","a","v","f","h","e","q","a",1,"a","b","a"
"cus_0819",48.35452707985367,39.21364871323665,419.48296468236776,624.6457696767666,77.09528876354872,344.92006523899914,16.156637380084657,431.2439065648994,284.59167663882783,44.62271321800528,570.9291552920838,544.121274553953,40.7708750976681,17.3014980401998,76.50860148194568,227.66881377168937,9.46367359531732,363.2295057566791,29.522570688148498,225.5224117813699,3.209941613905116,402.0080603026873,137.89165751778887,3.584363823370315,154.03220649131086,94.41877791248196,97.20311125830267,210.0584995491793,121.23190481563228,227.1183807358959,116.77275218823716,672.9877513994608,69.28757222215452,151.3024622410796,152.7537616198418,149.14888204847395,221.14327284221184,39.986669757904124,212.29248945329277,72.49435783746391,27.824085398782177,877.9286859806991,225.34899666564607,379.82560507228453,81.22257902180613,127.02951429800979,74.31879139980218,129.39496172948358,513.8378838180726,181.88234795016407,372.84413995135236,227.30944395877972,73.51119881736967,49.937441366217875,82.18503575322872,119.07636169514169,742.2581616768031,436.9900494591734,184.48912987605212,24.400664701423825,443.14366506988847,420.38096103658154,700.711649045619,598.4603237674747,659.1116127970957,21.86383304215078,175.77206722810797,56.816047546046946,511.79519651774035,255.05415184908503,565.4314943479866,63.23264576331387,6.403773061212477,249.10733176793258,382.0848073999258,61.21674273494573,313.8656528590196,217.82000633273432,137.0532714977282,33.874159132011776,150.8690573986317,58.32637066657536,212.4843310729486,13.27886050726713,901.9629767994003,587.7303729548548,745.2288483605801,200.59069089355367,437.7535894385464,58.028198288541375,313.2124525832114,165.90309850442281,571.9289338647325,760.7596242521843,146.92556341418606,528.2651601971884,664.6153094538766,88.46731317306148,434.34680804289394,153.3226641815254,"g","a","h","m","a","l","j","r","f","r","h","u","d","d","j","l","b","b","k","h","l","f","a","b","o","t","j","f","d","p","g","a","b","b","d","a","b","a","o","c","a","m","b","c","g","p","a","j","d","c","e","e","e","c","h","h","h","c","d","q","c","l","b","f","c","o","d","d","d","b","f","i","e","k","j","e","j","i","a","b","e","s","e","f","n","d","a","e","b","g","i","m","f","e","h","f","a",1,"b","b","a"
"cus_0832",399.5040927451683,295.73036046712775,302.31165371841035,581.2977121970231,219.19947320645343,652.2276486531886,31.405423989959054,314.7213584204774,73.07947900989429,52.336872387016086,699.4507341357045,690.3350692468022,336.3774558201958,17.30369469555338,542.34337490823,264.0766377711368,26.037199316245314,308.8980340436807,7.05099969157342,275.45898229876747,5.099843613981612,462.1925199495906,733.6227380002424,15.112255764242754,206.94000474772236,270.44131867978143,69.56078562001376,192.939626663503,211.61657522116755,162.24738917351195,721.379958849525,176.73411567541953,236.8151893399316,159.39944246049714,780.6799120118508,171.69224394747965,157.091782239784,32.777656797902345,168.45749223320058,121.33506092072977,39.557972339138516,332.1706053310498,87.00034433489373,415.7603802385841,431.39325601138785,31.18176968968681,288.8877134157033,309.5606136093053,556.7458610157126,177.60260197440624,539.3938792590951,269.16278840644463,70.13491737002148,45.779323041039774,11.710453386730695,474.8547157067987,6.129559897363594,504.6006406525502,125.92818549855772,58.08157806605529,225.923097408233,697.621842321699,558.75083476022,352.4737016797165,540.5011440278795,176.2004376716862,172.4617574637943,52.474342770452246,360.3436120117978,170.31012154611906,215.59987480148396,34.094360626960075,89.69272944829076,100.00608301929871,350.7273735018832,2.5657336684077507,127.62833571250926,476.6659591035873,593.8795052000727,1.5299176915087642,192.46331785691305,370.09947646560397,150.4783274343205,118.99039507195162,439.6423851074859,46.88269827129785,168.42074087493475,687.3664270361814,676.0720634238597,13.135779686244046,165.02213475361512,7.730503323341886,668.539260372425,320.78222181882467,145.65861197602717,254.70200566949126,356.38292379444215,329.2574737211275,279.8019505243921,255.2141282385732,"k","a","p","o","a","a","j","s","e","s","b","j","g","d","d","f","i","a","c","p","f","e","a","e","a","r","i","a","h","k","c","b","c","a","g","h","a","c","p","l","a","d","b","b","f","k","a","h","c","b","c","c","c","d","d","p","d","d","d","d","b","m","j","g","c","j","j","f","b","a","d","v","a","i","n","e","e","v","p","a","d","b","n","a","d","e","c","j","b","b","f","k","e","d","d","p","a",1,"a","a","b"
"cus_0833",124.37674899536327,390.84629288543374,542.8462244918846,882.5145681683349,157.81033945998215,844.6057830867072,52.55598007889959,35.643966196429155,344.6542293894355,11.52283127709418,738.4144066802664,632.1037823353455,516.5789665447058,10.79182141757306,347.1742061950517,97.88892976431781,13.090791978622358,171.52699810839647,100.18541655717986,27.15438333314657,6.7104778871475395,414.9506359785945,260.5137025605542,62.43354557563536,308.0627469049695,258.9983571777003,248.31158300605415,233.38553711852043,129.26557624730523,6.610811166304992,684.1297742890727,50.296957569757765,312.6367008401881,214.918976250676,667.3477510793944,458.35990565762216,373.3757559253626,8.823099960980002,290.3175036612004,54.86149737790035,50.75569455267389,793.3542193654416,276.7347427511498,33.859148888129106,274.7766433632553,16.29636176734135,315.65706898919,87.8210286515642,523.0377958298465,115.14853479186648,466.9662394446538,144.60210620888333,181.34734960100505,121.11559173140364,68.03934258603482,335.1023455055931,653.432455706258,111.75171610555508,30.752463719847636,24.329191949217442,256.47004035296646,343.9960648673606,465.16629057592104,807.46941726254,604.4500161095915,102.2698998805851,49.63598161256182,15.045665493026616,200.87069282673193,205.5695124333853,62.87374347425854,40.17684574908952,44.722013276327935,547.5293114749426,283.58559632104095,55.33565537395219,261.25347041970645,325.3677239658538,635.8589766627958,75.17872204178312,182.5203124735462,362.91500874512667,208.22940685276328,48.101411328536294,603.0909152410998,376.7389663731126,759.6465312980774,629.4953122763908,329.9456429062554,330.41396868576106,275.04257597815257,141.42646996116238,459.69244718547304,713.0403258587675,89.6720209993214,364.18358910717836,106.66082764935882,437.7535384764116,222.47043738240768,117.96413910015592,"a","b","e","g","a","n","i","t","f","h","e","g","u","c","c","y","g","a","m","q","b","b","a","d","d","h","g","c","a","b","j","a","b","d","a","s","a","a","l","g","b","c","b","d","m","d","a","b","a","a","d","a","a","d","e","f","k","g","q","j","c","k","b","g","d","q","e","d","i","b","a","h","c","m","c","a","c","b","l","a","d","v","g","h","k","i","b","b","h","h","a","h","k","b","h","e","a",1,"b","b","b"
